file,avg_tfidf_finneg,avg_tfidf_h4n,doc_length,filing_date,cik,conml,gvkey,permno,excess_return_3d
20241105_10-Q_edgar_data_36270_0001628280-24-045198_1.txt,1.489519558376846e-07,1.4407816676857614e-07,3532496,2024-11-05,36270,M&T Bank Corp,004699,35554.0,0.07224487707928162
20241105_10-Q_edgar_data_51253_0000051253-24-000042_1.txt,1.5252150215868873e-07,8.387703534482453e-08,1768229,2024-11-05,51253,International Flavors & Fragrances Inc,006078,40272.0,-0.1318765106600046
20241105_10-Q_edgar_data_726728_0000726728-24-000130_1.txt,7.640187828025774e-08,6.810739676008848e-08,2134884,2024-11-05,726728,Realty Income Corp,030822,81045.0,-0.08113023234217909
20241105_10-Q_edgar_data_746515_0000950170-24-121496_1.txt,1.0335835944083526e-07,2.339412119762536e-07,978991,2024-11-05,746515,Expeditors International of Washington Inc.,004494,87717.0,-0.060531024722625726
20241105_10-Q_edgar_data_749251_0000749251-24-000041_1.txt,1.5564824026184598e-07,1.2210611037200017e-07,1337148,2024-11-05,749251,Gartner Inc,012441,79698.0,0.033450559655938905
20241105_10-Q_edgar_data_76334_0000076334-24-000067_1.txt,1.4393811794357186e-07,9.589281207430288e-08,984808,2024-11-05,76334,Parker-Hannifin Corp,008358,41355.0,0.05908249481312655
20241105_10-Q_edgar_data_827054_0000827054-24-000206_1.txt,3.3863298314342e-07,2.4685166647672584e-07,1225805,2024-11-05,827054,Microchip Technology Inc,027965,78987.0,-0.11510562137946045
20241105_10-Q_edgar_data_842023_0001558370-24-014439_1.txt,1.0543600732232301e-07,8.273673805435922e-08,1502532,2024-11-05,842023,Bio-Techne Corp,015414,75694.0,-0.06837549290797595
20241105_10-Q_edgar_data_875320_0000875320-24-000223_1.txt,7.441477824818805e-08,1.1717987762949981e-07,1346451,2024-11-05,875320,Vertex Pharmaceuticals Inc,024344,76744.0,0.0076980635504915185
20241105_10-Q_edgar_data_906163_0000906163-24-000123_1.txt,7.522955074294713e-08,1.0216242241882237e-07,1001176,2024-11-05,906163,NVR Inc.,012459,79785.0,-0.05445115778825549
20241106_10-K_edgar_data_804328_0000804328-24-000075_1.txt,6.157254962404779e-07,3.563803983565343e-07,1664624,2024-11-06,804328,QUALCOMM Inc.,024800,77178.0,-0.05102462017856768
20241106_10-K_edgar_data_814547_0001628280-24-045719_1.txt,2.2165190765371958e-07,1.6933312876760957e-07,1893355,2024-11-06,814547,Fair Isaac Corporation,013824,11533.0,0.13239919084932517
20241106_10-Q_edgar_data_1013462_0001013462-24-000028_1.txt,7.96779882863194e-08,1.0159957559904109e-07,1047350,2024-11-06,1013462,ANSYS Inc,063080,83621.0,0.025680142395392735
20241106_10-Q_edgar_data_1020569_0001020569-24-000255_1.txt,6.35744566761177e-08,1.503052139686257e-07,2572404,2024-11-06,1020569,Iron Mountain Inc,062374,83143.0,-0.12527438227449372
20241106_10-Q_edgar_data_1032208_0001032208-24-000046_1.txt,1.591097708529353e-07,1.1894276656368988e-07,4288411,2024-11-06,1032208,Sempra,008272,86136.0,0.08501603270494096
20241106_10-Q_edgar_data_107263_0000107263-24-000095_1.txt,8.966059306390115e-08,8.031128910020118e-08,1839243,2024-11-06,107263,Williams Cos Inc. (The),011506,38156.0,0.03360136514315304
20241106_10-Q_edgar_data_1090012_0000950170-24-121981_1.txt,9.074160068552757e-08,3.850990593232845e-07,2185373,2024-11-06,1090012,Devon Energy Corp,014934,87137.0,-0.06137598995862903
20241106_10-Q_edgar_data_1090727_0001090727-24-000064_1.txt,1.2380359255079365e-07,1.0727421012536169e-07,2163233,2024-11-06,1090727,United Parcel Service Inc,010920,87447.0,-0.06360072180178211
20241106_10-Q_edgar_data_1099800_0001099800-24-000086_1.txt,6.904360296020644e-08,7.648522582784648e-08,2311963,2024-11-06,1099800,Edwards Lifesciences Corp,133366,87657.0,-0.04915062311526608
20241106_10-Q_edgar_data_1100682_0001100682-24-000035_1.txt,1.228508262888638e-07,8.35583494427141e-08,1499912,2024-11-06,1100682,Charles River Laboratories International Inc,137131,88281.0,0.10852179370931458
20241106_10-Q_edgar_data_1278021_0000950170-24-122345_1.txt,5.3963659019885276e-08,3.9824236440950914e-07,2241279,2024-11-06,1278021,MarketAxess Holdings Inc,158742,90454.0,-0.0628938963742598
20241106_10-Q_edgar_data_1280452_0001437749-24-033608_1.txt,6.838412929509633e-08,6.22928400196039e-08,1285230,2024-11-06,1280452,Monolithic Power Systems Inc,160888,90455.0,-0.19175568602287751
20241106_10-Q_edgar_data_1811074_0001811074-24-000061_1.txt,6.363049879581325e-08,8.485598605932119e-08,1043308,2024-11-06,1811074,Texas Pacific Land Corp,010504,20391.0,0.09565355681848398
20241106_10-Q_edgar_data_18230_0000018230-24-000053_1.txt,8.436732068602216e-08,5.7360942306290556e-08,3340701,2024-11-06,18230,Caterpillar Inc,002817,18542.0,-0.010809852892740501
20241106_10-Q_edgar_data_1858681_0001858681-24-000120_1.txt,9.12054125888943e-08,9.16737499342952e-08,7113670,2024-11-06,1858681,Apollo Global Management Inc,184254,12591.0,0.0610486418375793
20241106_10-Q_edgar_data_2012383_0000950170-24-122256_1.txt,5.229238711563608e-08,3.53347289794074e-07,3994590,2024-11-06,2012383,BlackRock Inc,124434,87267.0,-0.014266735085409321
20241106_10-Q_edgar_data_310158_0001628280-24-045689_1.txt,1.829538449884818e-07,1.187148043255548e-07,2297889,2024-11-06,310158,Merck & Co Inc,007257,22752.0,-0.06615777325816419
20241106_10-Q_edgar_data_31791_0000031791-24-000028_1.txt,1.1034892808619237e-07,8.644987982256675e-08,2297421,2024-11-06,31791,Revvity Inc,004145,42200.0,-0.08049417559838445
20241106_10-Q_edgar_data_320335_0000320335-24-000060_1.txt,7.141920233225144e-08,7.232576463350142e-08,4454840,2024-11-06,320335,Globe Life Inc,010614,62308.0,0.021238625618328788
20241106_10-Q_edgar_data_4447_0001628280-24-045716_1.txt,1.6180974886825486e-07,1.7199723662466206e-07,1004043,2024-11-06,4447,Hess Corp,001380,28484.0,-0.025622372150286843
20241106_10-Q_edgar_data_4904_0000004904-24-000100_1.txt,1.7090135724951216e-07,1.312758016927484e-07,7179512,2024-11-06,4904,American Electric Power Co Inc,001440,24109.0,-0.10112735307689791
20241106_10-Q_edgar_data_64803_0000064803-24-000034_1.txt,2.2784187623585705e-07,1.4965489313902792e-07,2272262,2024-11-06,64803,CVS Health Corp,007241,17005.0,-0.05962726658441442
20241106_10-Q_edgar_data_72741_0000072741-24-000023_1.txt,3.719315269711756e-07,2.674141618797393e-07,3571897,2024-11-06,72741,Eversource Energy,007970,44206.0,-0.060122657887718534
20241106_10-Q_edgar_data_73309_0000950170-24-121863_1.txt,2.9735371982952864e-08,3.63314892642935e-07,2171467,2024-11-06,73309,Nucor Corp,008030,34817.0,0.028216275514074685
20241106_10-Q_edgar_data_764622_0000764622-24-000079_1.txt,2.4124540282459675e-07,1.9797342269048209e-07,2353224,2024-11-06,764622,Pinnacle West Capital Corp,001075,27991.0,0.012595636450052572
20241106_10-Q_edgar_data_878927_0000950170-24-122440_1.txt,1.195715656860311e-07,3.342992881012873e-07,596522,2024-11-06,878927,Old Dominion Freight Line Inc,024617,77037.0,0.05732495884922373
20241106_10-Q_edgar_data_91576_0000091576-24-000108_1.txt,1.233806658514995e-07,8.564165823615814e-08,5437350,2024-11-06,91576,KeyCorp,009783,64995.0,0.07528306055640299
20241106_10-Q_edgar_data_915913_0000915913-24-000158_1.txt,1.998626356380293e-07,9.845038787204032e-08,1653423,2024-11-06,915913,Albemarle Corp,029751,80191.0,-0.005690496027888292
20241107_10-K_edgar_data_1260221_0001260221-24-000083_1.txt,1.9622924226895986e-07,1.40950037367478e-07,3270633,2024-11-07,1260221,TransDigm Group Inc,148349,91152.0,-0.02330247579270306
20241107_10-Q_edgar_data_1002910_0001002910-24-000111_1.txt,1.6335345819712554e-07,1.088895736203745e-07,3353392,2024-11-07,1002910,Ameren Corporation,010860,24985.0,0.03211824167688815
20241107_10-Q_edgar_data_1004980_0001004980-24-000121_1.txt,7.250550970236755e-07,5.537755081006867e-07,2701427,2024-11-07,1004980,PG&E Corp,008264,13688.0,0.04173726590796156
20241107_10-Q_edgar_data_1037038_0001037038-24-000029_1.txt,1.66728404549481e-07,1.324866429687303e-07,1512841,2024-11-07,1037038,Ralph Lauren Corp,064891,85072.0,0.003996054939225502
20241107_10-Q_edgar_data_1041061_0001041061-24-000039_1.txt,1.30093662205289e-07,1.0696547158535549e-07,1205670,2024-11-07,1041061,YUM Brands Inc,065417,85348.0,-0.002503427496827193
20241107_10-Q_edgar_data_1047862_0001047862-24-000064_1.txt,2.0479892137650682e-07,1.2053814269413413e-07,2299776,2024-11-07,1047862,Consolidated Edison Inc.,003413,11404.0,-0.03661237491693847
20241107_10-Q_edgar_data_1116132_0001116132-24-000023_1.txt,1.3975903033908468e-07,1.017093294773829e-07,1262453,2024-11-07,1116132,Tapestry Inc,140541,88661.0,0.021017637167803915
20241107_10-Q_edgar_data_1267238_0001267238-24-000047_1.txt,1.067640480582738e-07,1.0010431519614666e-07,1792607,2024-11-07,1267238,Assurant Inc.,157057,90038.0,0.024163414011050488
20241107_10-Q_edgar_data_1326160_0001326160-24-000181_1.txt,7.631226935863642e-08,7.989221105423979e-08,6436850,2024-11-07,1326160,Duke Energy Corp,004093,27959.0,-0.029543577299166568
20241107_10-Q_edgar_data_1352010_0001352010-24-000044_1.txt,8.727246907578839e-08,9.410667408414365e-08,1639248,2024-11-07,1352010,EPAM Systems Inc,187697,13210.0,0.21787010266361784
20241107_10-Q_edgar_data_1437107_0001437107-24-000187_1.txt,6.216951952882965e-08,6.492938903377195e-08,1862530,2024-11-07,1437107,WARNER BROS DISCOVERY INC,164296,22976.0,0.15077806324307064
20241107_10-Q_edgar_data_1513761_0001558370-24-014784_1.txt,1.1255988667225927e-07,7.330970798960468e-08,1377804,2024-11-07,1513761,Norwegian Cruise Line Holdings Ltd,104432,13760.0,-0.025696282274724647
20241107_10-Q_edgar_data_1539838_0001539838-24-000198_1.txt,1.1163440146765493e-07,4.96879232330835e-07,1880723,2024-11-07,1539838,Diamondback Energy Inc,170750,13641.0,-0.016642254841911175
20241107_10-Q_edgar_data_1559720_0001559720-24-000032_1.txt,2.0837336879311524e-07,1.772540623128205e-07,1723119,2024-11-07,1559720,Airbnb Inc,037460,20190.0,-0.06696476609342328
20241107_10-Q_edgar_data_1682852_0001682852-24-000060_1.txt,8.724317523833982e-08,9.70484217264577e-08,1468602,2024-11-07,1682852,Moderna Inc,034410,18312.0,-0.1957710359078627
20241107_10-Q_edgar_data_1711269_0001711269-24-000032_1.txt,9.815702369837644e-08,8.191772377462298e-08,3127404,2024-11-07,1711269,Evergy Inc,006338,24053.0,0.02903841705914778
20241107_10-Q_edgar_data_1755672_0001755672-24-000024_1.txt,2.129719094093105e-07,1.6140609671974045e-07,2378052,2024-11-07,1755672,Corteva Inc,035168,18592.0,-0.07521108299850299
20241107_10-Q_edgar_data_1757898_0001757898-24-000018_1.txt,2.2649768374274578e-07,1.2634011947397077e-07,1429236,2024-11-07,1757898,Steris Plc,025313,77649.0,-0.03220240510578898
20241107_10-Q_edgar_data_1792044_0001792044-24-000033_1.txt,1.6605125645518705e-07,1.0698707180464865e-07,2147516,2024-11-07,1792044,Viatris Inc,007637,20057.0,0.11059783705304804
20241107_10-Q_edgar_data_1841666_0002040266-24-000003_1.txt,2.2698110453228706e-07,1.8369319424615962e-07,1449818,2024-11-07,1841666,APA Corporation,001678,39490.0,-0.11871032718129504
20241107_10-Q_edgar_data_1944048_0001944048-24-000152_1.txt,1.7846386590076714e-07,1.6087207327281516e-07,1681881,2024-11-07,1944048,Kenvue Inc,041897,23876.0,0.02842927737248191
20241107_10-Q_edgar_data_4281_0000004281-24-000034_1.txt,1.9440076586442218e-07,9.473248964250139e-08,1255527,2024-11-07,4281,Howmet Aerospace Inc,028192,24643.0,-0.0004942681401503002
20241107_10-Q_edgar_data_45012_0000045012-24-000063_1.txt,1.0043778506674829e-07,1.1664846765435393e-07,844711,2024-11-07,45012,Halliburton Co,005439,23819.0,-0.019291672240463797
20241107_10-Q_edgar_data_47111_0000047111-24-000055_1.txt,5.861133033011154e-08,7.489280782590712e-08,1789713,2024-11-07,47111,Hershey Co (The),005597,16600.0,0.03402512445638006
20241107_10-Q_edgar_data_5272_0000005272-24-000126_1.txt,1.6502504854941484e-07,1.1518515938778145e-07,5728642,2024-11-07,5272,American International Group Inc,001487,66800.0,-0.02120055255817066
20241107_10-Q_edgar_data_63908_0000063908-24-000156_1.txt,1.2583367173234284e-07,8.14766003566101e-08,997343,2024-11-07,63908,McDonald's Corp,007154,43449.0,0.0022683833572265666
20241107_10-Q_edgar_data_68505_0000068505-24-000034_1.txt,1.1807713694701741e-07,8.532656562539668e-08,1670822,2024-11-07,68505,Motorola Solutions Inc,007585,22779.0,0.04964082838045303
20241107_10-Q_edgar_data_75677_0000950170-24-122936_1.txt,1.1165989797226635e-07,3.6971215245445845e-07,1904185,2024-11-07,75677,Packaging Corp Of America,128978,87541.0,-0.02257965477731838
20241107_10-Q_edgar_data_821189_0000821189-24-000049_1.txt,1.299840542072828e-07,1.7733804330465834e-07,916292,2024-11-07,821189,EOG Resources Inc.,016478,75825.0,0.04708377692878196
20241107_10-Q_edgar_data_831001_0000831001-24-000134_1.txt,2.1381192366953875e-07,1.2769098657623448e-07,11118488,2024-11-07,831001,Citigroup Inc,003243,70519.0,-0.011154659161587865
20241107_10-Q_edgar_data_916365_0000916365-24-000110_1.txt,7.863851349151212e-08,6.955194896675115e-08,3963760,2024-11-07,916365,Tractor Supply Co,029736,80286.0,-0.04442690009863659
20241107_10-Q_edgar_data_927653_0000927653-24-000125_1.txt,4.929692358445041e-07,2.887178425061336e-07,1765164,2024-11-07,927653,McKesson Corp,007171,81061.0,0.12793648205138775
20241107_10-Q_edgar_data_93410_0000093410-24-000059_1.txt,2.573896794085629e-07,2.1553487811235173e-07,1522367,2024-11-07,93410,Chevron Corp,002991,14541.0,-0.002785659324390899
20241107_10-Q_edgar_data_946581_0001628280-24-045867_1.txt,8.95340598295907e-08,1.2052432813840862e-07,1349747,2024-11-07,946581,Take-Two Interactive Software Inc,064630,84761.0,0.08239923462049181
20241107_10-Q_edgar_data_947484_0000947484-24-000144_1.txt,1.2176249809698197e-07,9.142511400192821e-08,2504055,2024-11-07,947484,Arch Capital Group Ltd,061302,82276.0,-0.014240206503152275
20241108_10-Q_edgar_data_1013871_0001013871-24-000020_1.txt,1.4471878662606434e-07,1.3421492384718594e-07,2596061,2024-11-08,1013871,NRG Energy Inc,135990,90071.0,-0.044816642200980805
20241108_10-Q_edgar_data_1022671_0001558370-24-015022_1.txt,3.38295471043335e-08,6.042086400779979e-08,1628424,2024-11-08,1022671,Steel Dynamics Inc,064030,84262.0,-0.06397558546323523
20241108_10-Q_edgar_data_1037646_0001037646-24-000034_1.txt,6.692529783392333e-08,9.11359199037567e-08,1093721,2024-11-08,1037646,Mettler-Toledo International Inc,065772,85621.0,-0.11852504357326155
20241108_10-Q_edgar_data_1063761_0001558370-24-014946_1.txt,4.7967603760317253e-08,5.7104112847033744e-08,2470917,2024-11-08,1063761,Simon Property Group Inc,029389,80100.0,0.019126950844550183
20241108_10-Q_edgar_data_1069183_0001069183-24-000061_1.txt,2.3828736733665698e-07,1.7373651922521464e-07,2226643,2024-11-08,1069183,Axon Enterprise Inc,143912,89031.0,0.2942895810433579
20241108_10-Q_edgar_data_1070750_0001070750-24-000184_1.txt,6.457942186328476e-08,8.676979569909639e-08,1432436,2024-11-08,1070750,Host Hotels & Resorts Inc,007063,46703.0,-0.02543814066947836
20241108_10-Q_edgar_data_1086222_0001086222-24-000216_1.txt,3.10512283423372e-07,2.12433185829471e-07,1209555,2024-11-08,1086222,Akamai Technologies Inc,125595,87299.0,-0.14917406980390235
20241108_10-Q_edgar_data_1145197_0001145197-24-000045_1.txt,6.582959436023157e-08,8.339060309578412e-08,1083346,2024-11-08,1145197,Insulet Corporation,177227,92050.0,0.07060689735953551
20241108_10-Q_edgar_data_1156375_0001156375-24-000200_1.txt,6.525584479803756e-08,7.162555750569576e-08,952489,2024-11-08,1156375,CME Group Inc,149070,89626.0,0.010775655895111313
20241108_10-Q_edgar_data_1175454_0001628280-24-046515_1.txt,1.66701632869502e-07,1.4033222881616457e-07,1528965,2024-11-08,1175454,Corpay Inc,184700,12449.0,0.07319049510773268
20241108_10-Q_edgar_data_1262039_0001262039-24-000043_1.txt,5.049938642647537e-07,3.125481240560426e-07,1403153,2024-11-08,1262039,Fortinet Inc,183377,93132.0,0.13338486728362575
20241108_10-Q_edgar_data_1324424_0001324424-24-000052_1.txt,1.555659059002334e-07,1.032226417875688e-07,1066499,2024-11-08,1324424,Expedia Group Inc,126296,90808.0,0.05125121745680361
20241108_10-Q_edgar_data_1564708_0001564708-24-000599_1.txt,1.8034850726894533e-07,1.420277606365223e-07,1206545,2024-11-08,1564708,News Corp,018043,13963.0,0.0028462571052525476
20241108_10-Q_edgar_data_1596532_0001596532-24-000368_1.txt,5.695252415059478e-07,3.690668315025823e-07,1115939,2024-11-08,1596532,Arista Networks Inc,020748,14714.0,-0.10000460913949272
20241108_10-Q_edgar_data_1692819_0001692819-24-000069_1.txt,5.995552996311633e-07,3.571708448220199e-07,3911005,2024-11-08,1692819,Vistra Corp,157373,16736.0,0.024674928852651323
20241108_10-Q_edgar_data_1964738_0001964738-24-000044_1.txt,1.873518562980867e-07,9.71626395051684e-08,1262955,2024-11-08,1964738,Solventum Corp,045167,24877.0,-0.09094959249349976
20241108_10-Q_edgar_data_2005951_0002005951-24-000010_1.txt,1.8801231193126047e-07,1.1511503685143176e-07,3179157,2024-11-08,2005951,Smurfit Westrock Plc,283184,25146.0,-0.05343770845477136
20241108_10-Q_edgar_data_24545_0000024545-24-000024_1.txt,9.673163213921149e-08,8.86540517750819e-08,1461747,2024-11-08,24545,Molson Coors Beverage Company,003505,59248.0,0.11032527970148509
20241108_10-Q_edgar_data_316709_0000316709-24-000069_1.txt,1.0905183396369909e-07,9.305130206208157e-08,3331397,2024-11-08,316709,Schwab (Charles) Corp,013988,75186.0,0.10420985162126506
20241108_10-Q_edgar_data_352915_0000950170-24-124103_1.txt,2.655729519350615e-07,3.276811497542275e-07,2157755,2024-11-08,352915,Universal Health Services Inc.,011032,79637.0,-0.030945594735847792
20241108_10-Q_edgar_data_779152_0000779152-24-000111_1.txt,1.0043702951585625e-07,7.157565787287086e-08,755251,2024-11-08,779152,Henry (Jack) & Associates Inc,011811,88664.0,-0.037223834791046184
20241108_10-Q_edgar_data_813828_0000813828-24-000079_1.txt,1.87583705256572e-07,9.48804713089619e-08,1499492,2024-11-08,813828,Paramount Global,013714,75104.0,0.02906346518655112
20241108_10-Q_edgar_data_831259_0000831259-24-000039_1.txt,1.002412486581504e-07,1.143280902931899e-07,2324895,2024-11-08,831259,Freeport-McMoRan Inc,014590,81774.0,-0.10474249698613425
20241108_10-Q_edgar_data_865752_0001410578-24-001818_1.txt,6.931603685712657e-08,2.1435859697588499e-07,2014530,2024-11-08,865752,Monster Beverage Corp,024316,88031.0,0.027035562360232968
20241108_10-Q_edgar_data_898173_0000898173-24-000043_1.txt,6.021261090548306e-08,7.293472560870243e-08,994666,2024-11-08,898173,O'Reilly Automotive Inc,028180,79103.0,0.012704844709692242
20241112_10-K_edgar_data_100493_0000100493-24-000119_1.txt,3.011552963538118e-07,1.6921044771653362e-07,2960286,2024-11-12,100493,Tyson Foods Inc.,010793,77730.0,0.11670012276793451
20241112_10-K_edgar_data_1024478_0001024478-24-000107_1.txt,1.4152081842673185e-07,1.0452059631385857e-07,2594571,2024-11-12,1024478,Rockwell Automation Inc.,009203,84381.0,0.04309528616102387
20241112_10-K_edgar_data_1385157_0001558370-24-015227_1.txt,2.6170636828169376e-07,1.582282866898276e-07,4070514,2024-11-12,1385157,TE Connectivity plc,177267,92157.0,-0.02375699410836074
20241112_10-K_edgar_data_32604_0000032604-24-000041_1.txt,1.555861443933077e-07,8.411528691911639e-08,3153709,2024-11-12,32604,Emerson Electric Co.,004321,22103.0,0.02311765798167653
20241112_10-K_edgar_data_38777_0000038777-24-000206_1.txt,1.462952520175246e-07,1.091781366861306e-07,4392416,2024-11-12,38777,Franklin Resources Inc,004885,37584.0,0.029930911245136693
